,customer_id,has_referred_friend,number_referrals,month_tenure,plan,phone_plan,has_multiple_lines,broadband_plan,broadband_type,online_security,online_backup,device_protection,premium_tech_support,unlimited_data,contract,paperless_billing,payment_method
8936,222e4ad6-bf06-425f-8ffc-93fd418b1883,No,0,2.0,,Yes,No,Yes,DSL,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card
8937,688a9a85-2a83-4234-8ed9-800559b7587a,Yes,1,40.0,,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal
8938,b3c9233b-e7b0-4378-9c12-6892f432571a,Unknown,4,71.0,,Yes,Yes,No,,No,No,No,No,No,Two Year,No,Credit Card
8939,287f4523-8cad-4182-9652-ead6903ba8ff,No,0,22.0,,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal
8940,f94b2b7d-8aec-433a-be3b-26509f23e143,No,0,36.0,,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card
8941,0ed8af99-3127-4a0f-8881-0d87335c1d05,Unknown,8,71.0,Plan A,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal
8942,285d11fd-5c20-4f7d-afc1-70fa862a2d80,Unknown,10,34.0,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card
8943,0c6b8396-6d20-4d26-a7d7-a96fa5f43021,No,0,1.0,Plan E,Yes,No,Yes,Cable,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check
8944,a0200f3d-579f-4b50-be27-da7697a9b674,Unknown,1,1.0,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
8945,31169a4e-fc76-471a-a569-c01e9e7b1eeb,No,0,35.0,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal
8946,ca7e396d-8d3d-4c18-ab6a-4c076ff9f212,Yes,1,11.0,,Yes,No,No,,No,No,No,No,No,Month-to-Month,No,Mailed Check
8947,4475845e-387e-4f60-a6b7-6b677ef71dbe,No,0,13.0,,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal
8948,2b8a93ec-4cc5-4c4c-80c9-a0074fb49f40,No,0,10.0,,Yes,Yes,No,,No,No,No,No,No,Two Year,No,Bank Withdrawal
8949,a83ba263-2084-4784-a3c1-eb488f00dbb8,Unknown,1,56.0,Plan B,Yes,Yes,No,,No,No,No,No,No,Two Year,Yes,Credit Card
8950,d05984e7-6f73-49a7-8b1d-6b6fc19ae2f9,No,0,38.0,Plan C,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal
8951,bca349e6-f854-46db-ae5c-de2ad4017d3b,Yes,4,71.0,,No,No,Yes,Cable,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal
8952,009fbd8b-5ef1-4dbb-9b25-b0d319484f51,No,0,30.0,Plan C,Yes,No,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal
8953,a311645c-5efd-49c5-a15b-5a53cecb5063,No,0,1.0,Plan E,Yes,No,Yes,Cable,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card
8954,f860704f-9b67-4f05-8606-b565b54a18ef,Unknown,10,72.0,,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal
8955,de134f87-8108-4d2f-a746-b413eb83a1cf,No,0,48.0,Plan B,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal
8956,41739dd3-9fda-4784-9904-c629cfec851d,Yes,5,64.0,Plan B,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card
8957,f7b72f60-912f-4889-8bcb-7d228666fb64,Yes,8,6.0,Plan E,Yes,Yes,No,,No,No,No,No,No,Two Year,No,Mailed Check
8958,cca2fcef-2468-4803-b201-4bbb92111269,Yes,9,55.0,,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal
8959,33938785-6a9f-4cae-9781-89adbbf4d128,No,0,1.0,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal
8960,fc7f1f6b-4541-41f5-9c3b-76b22e58dfc2,Unknown,7,63.0,,Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card
8961,c0e3820f-4ffc-462e-a701-89f6872fed25,No,0,4.0,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
8962,d85ca908-7462-4595-9a79-38a0508dd396,Unknown,4,67.0,,Yes,No,No,,No,No,No,No,No,Two Year,No,Credit Card
8963,1ed70aa9-e7d5-4dc3-8669-fb1407fd6c5e,No,0,7.0,Plan E,Yes,Yes,Yes,Cable,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal
8964,dc47add5-17c4-4278-b4a5-53372e81737d,No,0,3.0,Plan E,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
8965,12889288-e454-4406-95ef-43fb3aa5b482,No,0,66.0,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal
8966,6e8265df-d528-4fc3-9563-40df766ad1c1,No,0,51.0,Plan B,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal
8967,2d96f70e-c719-4cae-ba46-beee2e0eaef5,Yes,1,15.0,,Yes,Yes,Yes,Cable,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
8968,d714dc0b-6c73-4fc4-b39d-a4cf86944daa,No,0,7.0,Plan E,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
8969,aa02440f-d061-4dff-a23a-bc0b495f1440,No,0,15.0,,Yes,Yes,Yes,DSL,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
8970,f2adf07e-ddc5-4818-9a2a-2f6498014a63,No,0,15.0,Plan D,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card
8971,3f59c9df-18a3-492e-9c88-0393d5ff419c,Unknown,7,56.0,,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal
8972,42dbbe47-1fe4-4963-ba0b-889e905ceb1a,Yes,2,60.0,,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal
8973,955fc638-7712-4823-9ec8-a5b991f79631,No,0,8.0,Plan E,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,
8974,56e3550d-0502-4199-8a26-4463a77ff3fb,No,0,29.0,,Yes,No,No,,No,No,No,No,No,Two Year,No,Credit Card
8975,ae7b3a89-4e3c-45ce-a9e5-705ee4b543be,Unknown,3,60.0,,No,No,Yes,DSL,No,Yes,No,No,No,Two Year,Yes,Credit Card
8976,03cd701e-8a5d-456b-af1f-c1170cfccbb1,No,0,63.0,Plan B,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal
8977,bc6283b4-5596-49a2-9b19-add20ca213ef,Unknown,1,22.0,Plan D,Yes,No,Yes,DSL,Yes,Yes,Yes,No,No,Month-to-Month,No,Credit Card
8978,1ef1fbb1-732e-4201-b7ab-26a6d6253fb8,Unknown,7,45.0,Plan B,Yes,Yes,No,,No,No,No,No,No,Two Year,Yes,Bank Withdrawal
8979,6e6016fd-5e35-4de4-9b42-38a4048dbeed,No,0,33.0,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
8980,166b3828-86e3-40cf-b159-f99efe024171,No,0,9.0,Plan E,Yes,Yes,Yes,DSL,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal
8981,f62b10e0-0f1b-489f-8d35-58057c5e6278,Unknown,4,26.0,Plan C,No,No,Yes,Cable,Yes,Yes,No,Yes,No,Month-to-Month,No,Credit Card
8982,7894fb38-9b84-4dab-a6fc-462a1541cbcd,Unknown,7,65.0,,Yes,No,Yes,DSL,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card
8983,7cb783e9-6da0-4fbb-97ef-577c72cc14d0,No,0,1.0,,Yes,No,Yes,Cable,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card
8984,cbc47f1b-6ea9-4ffd-ae14-e288edef20fb,No,0,11.0,,Yes,Yes,Yes,DSL,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal
8985,bd485d19-8fc9-4c5e-8e8b-665f9a494201,Unknown,8,13.0,Plan D,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Two Year,No,Credit Card
8986,0ef7c5d1-293f-485c-9c12-d78dd6eecc9b,Yes,1,10.0,Plan D,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal
8987,263ba295-5487-4bf0-ab06-a4770ded5fdb,No,0,69.0,Plan A,Yes,Yes,No,,No,No,No,No,No,Two Year,No,Credit Card
8988,e1b99786-d1fa-4861-b974-419beeaa61c2,Unknown,10,42.0,,Yes,No,No,,No,No,No,No,No,Two Year,No,Mailed Check
8989,5321c613-feed-4006-af49-bada09a295f4,No,0,18.0,Plan D,Yes,No,Yes,Fiber Optic,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
8990,9428a9c0-001d-466f-9914-685457ca4951,No,0,1.0,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
8991,9bf4ee84-311a-4aea-91ad-0a311ed9739c,No,0,31.0,Plan C,Yes,Yes,Yes,Cable,Yes,No,Yes,Yes,No,Month-to-Month,No,Credit Card
8992,2e01b077-1c47-4dfe-93e8-53bddef4f8a8,No,0,28.0,,Yes,No,Yes,Cable,No,Yes,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal
8993,0bc26b96-db85-4c03-834b-22e3040925d8,Yes,2,58.0,Plan B,Yes,Yes,Yes,DSL,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
8994,0c0059f2-6010-46af-ad6b-a6ccac867a90,No,0,40.0,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card
8995,1fd800b3-9596-4588-bb4d-aaa5cb8b48b9,Unknown,3,69.0,Plan A,Yes,No,No,,No,No,No,No,No,Two Year,No,
8996,084d8626-cc22-41ae-9bbc-cb133dc03114,No,0,67.0,,Yes,No,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Two Year,Yes,Bank Withdrawal
8997,055ae7d7-222f-46ba-9847-4d12eedb3012,Unknown,1,8.0,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
8998,6e14c5c8-067e-4f1b-9a6c-3577a4a17854,No,0,1.0,Plan E,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
8999,5fbbd4f4-c383-4393-9a8c-58f757dbb027,No,0,1.0,Plan E,Yes,Yes,No,,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal
9000,006a0f45-2ba6-4249-9bdf-e80e6fb57084,Yes,1,70.0,Plan A,No,No,Yes,Cable,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal
9001,6b0cc4ce-225c-400e-9514-c924f5e00552,No,0,54.0,Plan B,No,No,Yes,DSL,Yes,Yes,No,No,Yes,Two Year,No,Bank Withdrawal
9002,49bf1b8e-2dac-4ba6-a14a-4cb2a7a77e7c,No,0,28.0,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card
9003,fabab97a-6b4b-452e-a949-6b1b51d0e527,No,0,6.0,Plan E,No,No,Yes,Cable,Yes,Yes,No,Yes,Yes,Month-to-Month,No,Credit Card
9004,80bfb7d3-fe05-4b0d-bd88-06232b6b5d43,Unknown,1,6.0,Plan E,Yes,No,Yes,DSL,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal
9005,45aabf7f-1992-4182-a907-678839a45f00,Unknown,2,68.0,,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Two Year,Yes,Credit Card
9006,c79f92fb-fdfc-4d61-8091-8c1dd860839e,No,0,14.0,Plan D,Yes,No,No,,No,No,No,No,No,Month-to-Month,No,Credit Card
9007,7dba7fad-f8d6-471e-8378-6dddcaeaee2c,No,0,1.0,,Yes,No,No,,No,No,No,No,No,Month-to-Month,No,Mailed Check
9008,8ffc03ab-dc8a-4255-ae8e-070920160d53,Yes,1,23.0,,Yes,Yes,No,,No,No,No,No,No,Two Year,Yes,Credit Card
9009,04f14af1-ccec-4497-ae28-abc0cbd2cd82,No,0,38.0,,Yes,No,No,,No,No,No,No,No,One Year,No,Credit Card
9010,d4dc02fc-e08c-44fa-8d44-87a57febae1d,Unknown,4,72.0,,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,Two Year,Yes,Bank Withdrawal
9011,1b55d4ae-80de-42b7-b1d7-34005c80b6b6,Yes,1,42.0,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
9012,cecaec10-e0b3-4272-9dd9-c9a3f3b0c8da,Yes,10,51.0,Plan B,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card
9013,e8444871-c9ce-4c15-af92-54b8f943b8f7,No,0,5.0,,Yes,No,Yes,Cable,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal
9014,263a05c3-c381-435b-8da1-0b06e00a1dd2,No,0,2.0,,Yes,No,Yes,DSL,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal
9015,7bf5bb2e-27b4-4ff0-ae3c-f95f2efc9c8b,Unknown,1,72.0,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal
9016,5b5d4aee-bfbe-4b63-b36a-aa03f839a49b,No,0,29.0,Plan C,Yes,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal
9017,1f49ff3f-edc9-4054-918b-91c39eda904f,Unknown,1,17.0,Plan D,Yes,Yes,Yes,Cable,Yes,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal
9018,c759a95b-58c4-42c3-8613-0e9e8d1e5085,Yes,3,10.0,,Yes,Yes,No,,No,No,No,No,No,Two Year,No,Credit Card
9019,daa0ea68-a6c2-4996-9dcb-8b55e13385c6,Yes,1,67.0,Plan A,Yes,No,Yes,Fiber Optic,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card
9020,4cec9b94-92eb-4d24-9733-99a07c21930b,No,0,51.0,Plan B,Yes,Yes,No,,No,No,No,No,No,Two Year,No,Bank Withdrawal
9021,975da4f9-db8c-42ce-be11-07be3e364ead,No,0,9.0,Plan E,Yes,No,No,,No,No,No,No,No,Month-to-Month,No,Credit Card
9022,9aba38e4-edc0-4ca8-81cc-d52df47f2f89,Unknown,3,5.0,,Yes,Yes,Yes,Cable,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card
9023,203937ea-87af-42dd-9fce-91f084d58f21,No,0,17.0,Plan D,Yes,No,No,,No,No,No,No,No,Month-to-Month,No,Credit Card
9024,adfdaa71-65a8-4a7b-8ae2-b4dc4cee449f,Unknown,2,68.0,Plan A,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal
9025,c92f29f1-00b3-4c4f-881a-08b13e7f0173,No,0,58.0,Plan B,Yes,Yes,No,,No,No,No,No,No,Two Year,Yes,Credit Card
9026,355eef96-aae3-46bc-b5d4-9f5b2e2cee45,No,0,69.0,,Yes,No,No,,No,No,No,No,No,Two Year,No,Credit Card
9027,8b777a66-a19e-40d7-8a11-21b099a58ca5,Unknown,1,26.0,Plan C,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal
9028,b312a192-f941-4ceb-9663-baa0fd0b3fb2,No,0,63.0,Plan B,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card
9029,f7635e5d-ff12-4bf2-8b34-cb76bc7cb46a,Yes,10,28.0,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Month-to-Month,No,Credit Card
9030,4f8c92c0-227a-4d3d-b09f-e13ed77cbb9a,No,0,10.0,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal
9031,169742ea-6286-482d-86a2-63ef86412d7a,No,0,2.0,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal
9032,394b60cd-3e19-4417-852e-4c75e945fa5d,No,0,8.0,Plan E,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal
9033,7334d476-fae9-4abb-a253-e05ff1ce0d66,No,0,41.0,,Yes,No,Yes,Cable,No,No,No,Yes,Yes,One Year,No,Bank Withdrawal
9034,051f00c4-8ad3-4763-b328-ba1e0c6acf2f,No,0,19.0,Plan D,Yes,No,Yes,Cable,No,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card
9035,dedb784b-826b-43d7-9c42-80d2b425cf5c,Unknown,9,72.0,,Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal
9036,961352aa-bd15-4c3f-9627-bddb22385a5c,Unknown,1,63.0,,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal
9037,4677645c-a72c-47e3-8a31-b2dbdaeb6110,No,0,55.0,Plan B,No,No,Yes,DSL,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
9038,552041ac-67d1-43f5-a176-09df98675805,No,0,12.0,,Yes,No,No,,No,No,No,No,No,Month-to-Month,No,Mailed Check
9039,b8795d9f-473a-4205-bbcd-dd95f5cb6134,No,0,1.0,,No,No,Yes,DSL,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check
9040,384d0ddb-f450-4bea-93c6-a9ec50556a13,Yes,7,47.0,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal
9041,a6aeba5a-ba57-47d6-9c71-78aedf9b3a91,No,0,8.0,Plan E,Yes,No,Yes,Cable,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal
9042,b30f0200-a87b-4a43-9c1c-55c17df322b1,No,0,72.0,,Yes,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Two Year,No,Bank Withdrawal
9043,64ca2967-f96f-417e-b28c-626757aa7cdb,No,0,49.0,Plan B,Yes,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card
9044,e86a24e4-2630-49cf-bec5-e237ef911c62,No,0,8.0,,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal
9045,4b1a893e-42a2-4b18-b615-ae7abe7d6c7a,Unknown,2,17.0,Plan D,Yes,No,Yes,DSL,Yes,Yes,No,No,,One Year,No,Credit Card
9046,bb1375f1-8b6c-4c86-9ee9-cda62de62994,No,0,1.0,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check
9047,8205df83-45e5-4917-865d-107887b6edfd,No,0,14.0,,Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal
9048,9d8973fa-fc47-4aec-b8f5-631e0d292fd7,No,0,11.0,,Yes,Yes,No,,No,No,No,No,No,Month-to-Month,No,Credit Card
9049,50ddcb80-2107-408f-be55-9a1f40042833,Unknown,7,55.0,,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,One Year,Yes,Credit Card
9050,554e265f-6691-47ee-a4a1-4711501edbcd,No,0,1.0,,Yes,No,Yes,Cable,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal
9051,2f324489-943a-450c-a6a7-45f736c9993a,Unknown,1,47.0,,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,,Two Year,Yes,Credit Card
9052,dea65d8a-0017-4e97-ac4a-4f0aa8ba6809,No,0,17.0,Plan D,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,One Year,Yes,Credit Card
9053,c2568ca9-7fe1-43eb-9f8c-431ee38bd900,No,0,49.0,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Month-to-Month,No,Credit Card
9054,1421c34b-636e-41d9-a14a-2d1065728f21,Unknown,1,25.0,Plan C,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal
9055,e0b3d4cb-b50c-45a2-88ec-e098dee42177,No,0,1.0,Plan E,Yes,No,No,,No,No,No,No,No,Month-to-Month,No,Credit Card
9056,72d07fcd-efcc-4e95-8b2d-1a9c57c5c3fe,No,0,27.0,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal
9057,170b039f-7312-46e3-a877-d1fc0d97da37,Yes,6,32.0,,Yes,No,Yes,Fiber Optic,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal
9058,3aad1241-1745-4a4a-94e1-267f0a565fed,No,0,18.0,Plan D,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal
9059,696d3801-8ccd-456e-a372-ebcef8f39b84,No,0,7.0,Plan E,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal
9060,a2f2811c-6e6e-4ef7-b707-2f8b2358906a,No,0,1.0,,Yes,No,No,,No,No,No,No,No,Month-to-Month,No,Credit Card
9061,15f7b8d0-4095-41f1-abbd-567f03131d81,No,0,4.0,Plan E,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card
9062,db393193-d1ba-40f1-84bf-0f18549e4657,No,0,54.0,,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,One Year,Yes,Credit Card
9063,458c4277-be3e-4b56-9529-25817ef36bb2,No,0,11.0,Plan D,Yes,Yes,Yes,DSL,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal
9064,2b115552-dbdc-4746-8271-0a5bb825dd6d,No,0,1.0,,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal
9065,867b7436-b52b-4a1c-8784-8e03b1105a34,No,0,16.0,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card
9066,b3af89d9-d0e2-44a3-a8c1-20389c3ac5ff,No,0,17.0,,Yes,No,No,,No,No,No,No,No,Two Year,No,Credit Card
9067,0ea72487-426c-46bc-abda-0d45bbd3d240,Unknown,1,8.0,,Yes,No,Yes,Cable,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal
9068,219122a0-dac1-4dee-b16c-18562ee706a8,No,0,69.0,Plan A,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal
9069,1c3fb805-5d52-40c7-b638-2d0abe0bc260,Unknown,7,38.0,Plan C,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal
9070,0e89f20e-3fd0-4332-ac49-9512354f269d,Unknown,4,56.0,,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card
9071,9cc3b889-0b58-4bcc-96e5-ee7900323d39,No,0,1.0,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal
9072,58c34d6d-7231-44b2-8d15-6019b15de3b0,Unknown,1,47.0,,Yes,No,No,,No,No,No,No,No,Two Year,No,Bank Withdrawal
9073,de588d46-303c-4954-8359-af27ea183528,No,0,9.0,Plan E,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal
9074,d2ec9986-077b-417b-aaf1-92447df30d41,No,0,1.0,,Yes,No,Yes,DSL,No,No,No,No,,Month-to-Month,Yes,Credit Card
9075,4712a7bb-92ce-49ae-bd22-165a054d99ea,No,0,36.0,Plan C,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
9076,c6b7afc9-acc9-487a-9aac-06464889b0f7,No,0,53.0,Plan B,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,No,Month-to-Month,Yes,Credit Card
9077,aace5583-b1bf-4fe3-80fb-2b501e0f1607,No,0,55.0,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
9078,45062a29-1dd8-41ba-818d-13a22e1f7e1c,No,0,7.0,Plan E,Yes,Yes,No,,No,No,No,No,No,Month-to-Month,No,Credit Card
9079,0b822cfa-0443-4e6e-a835-cb13aab2204f,No,0,29.0,,No,No,Yes,DSL,No,Yes,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal
9080,204fcf79-b094-43bf-8fcd-f34df13da74d,Unknown,2,68.0,,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card
9081,3f5eaa65-d60d-4be3-bd0a-cd2dcdb28a67,Yes,1,57.0,Plan B,Yes,No,Yes,DSL,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal
9082,5f503838-b39d-4d09-868c-05bdefb93a27,No,0,46.0,Plan B,No,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal
9083,c30699ac-9184-4619-95a6-9a50ef96cf44,No,0,1.0,Plan E,Yes,No,No,,No,No,No,No,No,Month-to-Month,No,Credit Card
9084,84433028-8c08-4a50-bdf2-aa258ccff99a,No,0,15.0,Plan D,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
9085,ea8224fe-632f-4b8f-8f25-fbfa368ed6bf,No,0,47.0,,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Two Year,No,Credit Card
9086,f97f5abb-8b46-49a1-a6a2-098bf6a60047,Yes,7,61.0,,Yes,Yes,No,,No,No,No,No,No,Two Year,Yes,Credit Card
9087,4ec023b4-f722-4cbe-b72a-14c65245ae6f,Unknown,2,56.0,,Yes,Yes,Yes,DSL,Yes,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal
9088,b53fd55a-6dd2-41d4-bc4e-1e245488b3c1,Yes,8,16.0,Plan D,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal
9089,67d49bd9-2e03-4cf4-b130-48d09f6fde43,No,0,24.0,,Yes,No,Yes,DSL,Yes,No,No,Yes,Yes,Month-to-Month,No,Credit Card
9090,a316c00a-0219-498e-bea5-9567998dc5db,No,0,63.0,,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card
