Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1253.0,20,rl,62.0,9858.0,pave,missing,reg,lvl,allpub,inside,gtl,mitchel,norm,norm,1fam,1story,5,6.0,1968.0,1968.0,gable,compshg,hdboard,hdboard,missing,0.0,ta,ta,cblock,ta,ta,no,blq,510.0,unf,0,354.0,864.0,gasa,ta,y,sbrkr,874.0,0,0,874.0,1.0,0,1.0,0.0,3.0,1,ta,5,typ,0.0,missing,attchd,1968.0,rfn,1.0,288.0,ta,ta,y,33,0,0,0,0,0,missing,gdwo,shed,0,11.0,2009.0,wd,normal,130000.0
1254.0,60,rl,69.0,17542.0,pave,missing,ir1,lvl,allpub,inside,gtl,veenker,norm,norm,1fam,2story,7,7.0,1974.0,2003.0,gable,compshg,wd sdng,wd sdng,missing,0.0,gd,ta,cblock,ta,ta,gd,lwq,125.0,alq,0,36.0,1192.0,gasa,ta,y,sbrkr,1516.0,651,0,2167.0,1.0,0,2.0,1.0,3.0,1,gd,9,typ,2.0,gd,attchd,1974.0,rfn,2.0,518.0,ta,ta,y,220,47,0,0,0,0,missing,mnprv,missing,0,7.0,2007.0,wd,normal,294000.0
1255.0,60,rl,60.0,6931.0,pave,missing,reg,lvl,allpub,inside,gtl,edwards,norm,norm,1fam,2story,7,5.0,2003.0,2004.0,gable,compshg,vinylsd,vinylsd,stone,92.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0,746.0,746.0,gasa,ex,y,sbrkr,760.0,896,0,1656.0,0.0,0,2.0,1.0,3.0,1,gd,7,typ,1.0,gd,builtin,2003.0,fin,2.0,397.0,ta,ta,y,178,128,0,0,0,0,missing,missing,missing,0,7.0,2008.0,wd,normal,165400.0
1256.0,50,rm,52.0,6240.0,pave,missing,reg,lvl,allpub,inside,gtl,brkside,norm,norm,1fam,1.5fin,6,6.0,1931.0,1950.0,gable,compshg,wd sdng,wd sdng,missing,0.0,ta,ta,brktil,ta,fa,no,lwq,425.0,unf,0,459.0,884.0,gasa,ta,y,fusea,959.0,408,0,1367.0,0.0,0,1.0,0.0,3.0,1,ta,6,typ,1.0,gd,detchd,1978.0,unf,1.0,560.0,ta,ta,y,0,0,0,0,0,0,missing,missing,missing,0,11.0,2007.0,wd,normal,127500.0
1257.0,20,rl,91.0,14303.0,pave,missing,ir1,lvl,allpub,corner,gtl,noridge,norm,norm,1fam,1story,8,5.0,1994.0,1994.0,hip,compshg,hdboard,hdboard,brkface,410.625,gd,ta,pconc,gd,ta,gd,glq,1314.0,unf,0,672.0,1986.0,gasa,ex,y,sbrkr,1987.0,0,0,1987.0,1.0,0,2.0,0.0,2.0,1,gd,7,typ,1.0,ta,attchd,1994.0,fin,2.0,691.0,ta,ta,y,262,36,0,0,0,0,missing,missing,missing,0,8.0,2008.0,wd,normal,301500.0
1258.0,30,rl,56.0,4060.0,pave,missing,reg,lvl,allpub,corner,gtl,edwards,feedr,norm,1fam,1story,5,7.5,1922.0,1950.0,gable,compshg,wd sdng,wd sdng,missing,0.0,ta,ta,pconc,fa,ta,no,unf,0.0,unf,0,864.0,864.0,gasa,ex,y,sbrkr,864.0,0,0,864.0,0.0,0,1.0,0.0,2.0,1,ta,4,typ,0.0,missing,missing,1980.0,missing,0.0,0.0,missing,missing,y,0,96,0,0,0,0,missing,missing,missing,0,7.0,2009.0,wd,normal,99900.0
1259.0,80,rl,59.0,9587.0,pave,missing,ir1,lvl,allpub,inside,gtl,gilbert,norm,norm,1fam,slvl,7,5.0,2005.0,2005.0,gable,compshg,vinylsd,vinylsd,stone,182.0,gd,ta,pconc,gd,ta,gd,glq,655.0,unf,0,201.0,856.0,gasa,ex,y,sbrkr,1166.0,0,0,1166.0,1.0,0,2.0,0.0,2.0,1,gd,5,typ,0.0,missing,attchd,2005.0,fin,2.0,400.0,ta,ta,y,212,0,0,0,0,0,missing,missing,missing,0,7.0,2008.0,wd,normal,190000.0
1260.0,20,rl,65.0,9750.0,pave,missing,reg,lvl,allpub,fr2,gtl,names,norm,norm,1fam,1story,6,7.5,1969.0,1969.0,gable,compshg,hdboard,hdboard,missing,0.0,ta,ta,cblock,gd,ta,no,alq,602.0,lwq,0,14.0,1054.0,gasa,gd,y,sbrkr,1054.0,0,0,1054.0,1.0,0,1.0,1.0,3.0,1,ta,6,typ,0.0,missing,attchd,1969.0,unf,2.0,460.0,ta,ta,y,180,0,0,0,0,0,missing,missing,missing,0,7.0,2008.0,wd,normal,151000.0
1261.0,60,rl,69.0,17673.5,pave,missing,ir3,lvl,allpub,culdsac,gtl,gilbert,rran,norm,1fam,2story,6,5.0,1999.0,1999.0,gable,compshg,vinylsd,vinylsd,missing,0.0,ta,ta,pconc,gd,ta,no,unf,0.0,unf,0,841.0,841.0,gasa,ex,y,sbrkr,892.0,783,0,1675.0,0.0,0,2.0,1.0,3.0,1,ta,7,typ,1.0,ta,builtin,1999.0,fin,2.0,502.0,ta,ta,y,0,103,0,0,0,0,missing,missing,missing,0,6.0,2009.0,wd,normal,181000.0
1262.0,20,rl,80.0,9600.0,pave,missing,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,5,6.0,1956.0,1956.0,hip,compshg,metalsd,metalsd,missing,0.0,ta,ta,cblock,ta,ta,no,rec,504.0,unf,0,546.0,1050.0,gasa,gd,y,sbrkr,1050.0,0,0,1050.0,0.0,0,1.0,0.0,2.0,1,ta,5,typ,0.0,missing,attchd,1956.0,unf,1.0,338.0,ta,ta,y,0,0,0,0,0,0,missing,missing,missing,0,6.0,2009.0,wd,normal,128900.0
1263.0,50,rl,69.0,11250.0,pave,missing,reg,lvl,allpub,inside,gtl,clearcr,norm,norm,1fam,1.5fin,4,5.0,1957.0,1989.0,gable,compshg,wd sdng,wd sdng,missing,0.0,ta,ta,cblock,ta,ta,av,unf,0.0,unf,0,1104.0,1104.0,gasa,ex,y,fusea,1104.0,684,0,1788.0,1.0,0,1.0,0.0,4.5,1,ta,8,min2,2.0,ta,attchd,1957.0,unf,1.0,304.0,ta,ta,y,120,0,0,0,0,0,missing,missing,missing,0,11.0,2009.0,wd,normal,161500.0
1264.0,70,rl,60.0,13515.0,pave,pave,reg,lvl,allpub,inside,gtl,brkside,norm,norm,1fam,2story,6,6.0,1919.0,1950.0,gambrel,compshg,wd sdng,wd sdng,missing,0.0,ta,ta,pconc,ta,ta,no,unf,0.0,unf,0,764.0,764.0,gasa,ex,y,fusea,1060.0,764,0,1824.0,0.0,0,1.0,0.0,3.0,1,ta,8,typ,1.0,gd,detchd,1940.0,unf,2.0,520.0,ta,ta,n,0,0,0,0,0,0,missing,gdprv,missing,0,7.0,2007.0,wd,normal,180500.0
1265.0,120,rh,34.0,4060.0,pave,missing,reg,lvl,allpub,inside,gtl,names,norm,norm,twnhse,1story,6,5.0,1998.0,1999.0,gable,compshg,metalsd,metalsd,missing,0.0,gd,ta,pconc,gd,ta,no,glq,266.0,unf,0,1139.0,1405.0,gasa,ex,y,sbrkr,1337.0,0,0,1337.0,1.0,0,2.0,0.0,2.0,1,gd,5,typ,0.0,missing,attchd,1998.0,fin,2.0,511.0,ta,ta,y,144,68,0,0,0,0,missing,missing,missing,0,8.0,2008.0,cod,abnorml,181000.0
1266.0,145,fv,35.0,3735.0,pave,missing,reg,lvl,allpub,other,gtl,somerst,norm,norm,twnhse,2story,7,5.0,1999.0,1999.0,hip,compshg,metalsd,metalsd,brkface,218.0,gd,ta,pconc,gd,ta,no,glq,450.0,unf,0,241.0,691.0,gasa,ex,y,sbrkr,713.0,739,0,1452.0,1.0,0,2.0,1.0,3.0,1,gd,6,typ,0.0,missing,detchd,1999.0,unf,2.0,506.0,ta,ta,y,0,34,0,0,0,0,missing,missing,missing,0,3.0,2006.0,wd,normal,183900.0
1267.0,145,rm,60.0,10120.0,pave,missing,ir1,bnk,allpub,inside,gtl,oldtown,feedr,norm,2fmcon,2.5unf,7,4.0,1910.0,1950.0,hip,compshg,wd sdng,wd sdng,missing,0.0,fa,ta,cblock,ta,ta,no,unf,0.0,unf,0,925.0,925.0,gasa,ta,n,fusef,964.0,925,0,1889.0,0.0,0,1.0,1.0,4.0,1,ta,9,typ,1.0,gd,detchd,1960.0,unf,1.0,308.0,ta,ta,n,0,0,0,0,0,0,missing,mnprv,missing,0,1.0,2007.0,wd,normal,122000.0
1268.0,20,rl,89.0,13214.0,pave,missing,ir1,hls,allpub,inside,gtl,timber,norm,norm,1fam,1story,9,5.0,2008.0,2009.0,hip,compshg,stucco,cmentbd,missing,0.0,ex,ta,pconc,ex,ta,gd,unf,0.0,unf,0,1685.5,2002.0,gasa,ex,y,sbrkr,2018.0,0,0,2018.0,0.0,0,2.0,0.0,3.0,1,ex,10,typ,1.0,gd,attchd,2009.0,fin,3.0,746.0,ta,ta,y,144,76,0,0,0,0,missing,missing,missing,0,5.0,2010.0,wd,normal,340037.5
1269.0,50,rl,69.0,14100.0,pave,missing,ir1,lvl,allpub,inside,mod,crawfor,norm,norm,1fam,1.5fin,8,7.5,1935.0,1997.0,gable,compshg,stucco,stucco,brkface,410.625,ta,gd,cblock,ta,ta,mn,rec,192.0,unf,0,536.0,728.0,gasa,ex,y,sbrkr,1968.0,1479,0,2747.625,0.0,0,3.0,1.0,4.0,1,gd,10,typ,2.0,gd,builtin,1982.0,unf,3.0,938.25,ta,ta,y,314,12,0,0,0,0,missing,gdwo,missing,0,5.0,2008.0,wd,normal,340037.5
1270.0,50,rl,78.0,11344.0,pave,missing,reg,lvl,allpub,inside,gtl,names,feedr,norm,1fam,1.5fin,5,5.0,1958.0,1958.0,gable,compshg,metalsd,metalsd,brkface,180.0,ta,ta,cblock,ta,ta,no,blq,460.0,unf,0,414.0,874.0,gasw,ta,y,fusea,874.0,650,0,1524.0,0.0,0,1.0,1.0,3.0,1,ta,7,typ,0.0,missing,attchd,1958.0,unf,1.0,315.0,ta,ta,y,0,0,0,0,0,0,missing,gdwo,missing,0,7.0,2007.0,wd,normal,144000.0
1271.0,40,rl,69.0,17673.5,pave,missing,reg,low,allpub,inside,sev,clearcr,norm,norm,1fam,1story,7,6.0,1979.0,1979.0,other,other,plywood,plywood,missing,0.0,gd,ta,pconc,gd,ta,gd,glq,1258.0,unf,0,74.0,1332.0,gasa,ta,y,sbrkr,1332.0,192,0,1524.0,2.0,0,0.0,1.0,0.5,1,gd,4,typ,1.0,ta,attchd,1979.0,fin,2.0,586.0,ta,ta,y,268,0,0,0,0,0,missing,missing,missing,0,4.0,2010.0,wd,normal,260000.0
1272.0,20,rl,69.0,9156.0,pave,missing,ir1,lvl,allpub,inside,gtl,nwames,posn,norm,1fam,1story,6,7.0,1968.0,1968.0,hip,compshg,brkface,brkface,missing,0.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0,1489.0,1489.0,gasa,gd,y,sbrkr,1489.0,0,0,1489.0,0.0,0,2.0,0.0,3.0,1,gd,7,typ,1.0,gd,attchd,1968.0,rfn,2.0,462.0,ta,ta,y,0,0,0,0,0,0,missing,missing,missing,0,8.0,2009.0,wd,normal,185750.0
1273.0,20,rl,69.0,13526.0,pave,missing,ir1,lvl,allpub,culdsac,gtl,sawyer,norm,norm,1fam,1story,5,6.0,1965.0,1965.0,hip,compshg,hdboard,plywood,brkface,114.0,ta,ta,cblock,ta,ta,no,blq,560.0,lwq,0,0.0,935.0,gasa,ta,y,sbrkr,935.0,0,0,935.0,1.0,0,1.0,0.0,3.0,1,ta,5,typ,0.0,missing,attchd,1965.0,unf,1.0,288.0,ta,ta,y,180,0,0,0,0,0,missing,mnprv,missing,0,11.0,2006.0,wd,normal,137000.0
1274.0,80,rl,107.5,11512.0,pave,missing,ir1,lvl,allpub,corner,gtl,edwards,norm,norm,1fam,slvl,6,7.0,1959.0,2006.0,gable,compshg,plywood,plywood,brkface,84.0,ta,ta,cblock,ta,ta,av,alq,719.0,unf,0,300.0,1019.0,gasa,gd,y,sbrkr,1357.0,0,0,1357.0,1.0,0,1.0,0.0,2.0,1,ex,5,typ,1.0,gd,basment,1959.0,rfn,1.0,312.0,ta,ta,y,0,0,0,0,0,0,missing,gdprv,missing,0,5.0,2008.0,wd,normal,177000.0
1275.0,50,rl,53.0,5362.0,pave,missing,reg,lvl,allpub,corner,gtl,crawfor,norm,norm,1fam,1.5fin,5,6.0,1910.0,2003.0,gable,compshg,wd sdng,wd shng,missing,0.0,ta,ta,pconc,ta,ta,no,unf,0.0,unf,0,661.0,661.0,gasa,ex,y,sbrkr,661.0,589,0,1250.0,0.0,0,2.0,0.0,3.0,1,ta,8,typ,1.0,gd,detchd,1985.0,unf,2.0,552.0,ta,ta,y,242,0,0,0,0,0,missing,missing,missing,0,11.0,2007.0,wd,normal,139000.0
1276.0,90,rl,95.0,11345.0,pave,missing,reg,lvl,allpub,corner,gtl,names,feedr,norm,duplex,2story,5,5.0,1948.0,1950.0,gable,other,asbshng,asbshng,stone,410.625,ta,ta,cblock,ta,ta,no,rec,220.0,unf,0,708.0,928.0,gasa,gd,y,fusea,928.0,992,0,1920.0,0.0,0,2.0,0.0,4.0,1,ta,10,typ,0.0,missing,detchd,1948.0,unf,2.0,400.0,ta,fa,y,0,0,0,0,0,0,missing,missing,missing,0,7.0,2007.0,wd,normal,137000.0
1277.0,60,rl,69.0,12936.0,pave,missing,ir1,lvl,allpub,culdsac,gtl,nwames,norm,norm,1fam,2story,6,6.0,1972.0,1972.0,gable,compshg,hdboard,plywood,missing,0.0,ta,ta,cblock,ta,gd,no,blq,593.0,unf,0,130.0,723.0,gasa,ta,y,sbrkr,735.0,660,0,1395.0,0.0,0,1.0,1.0,3.0,1,ta,6,typ,1.0,ta,attchd,1972.0,unf,2.0,497.0,ta,ta,y,294,116,0,0,0,0,missing,missing,missing,0,12.0,2009.0,wd,normal,162000.0
1278.0,80,rl,69.0,17673.5,pave,missing,ir1,lvl,allpub,culdsac,gtl,nwames,norm,norm,1fam,slvl,6,5.0,1967.0,1976.0,gable,compshg,hdboard,hdboard,brkface,359.0,ta,ta,cblock,gd,ta,av,alq,528.0,unf,0,1152.0,1680.0,gasa,fa,y,sbrkr,1724.0,0,0,1724.0,1.0,0,1.0,1.0,3.0,1,ta,7,typ,1.0,gd,attchd,1967.0,rfn,2.0,480.0,ta,ta,y,0,0,0,0,0,0,missing,missing,missing,0,6.0,2009.0,wd,normal,197900.0
1279.0,60,rl,75.0,9473.0,pave,missing,reg,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,2story,8,5.0,2002.0,2002.0,gable,compshg,vinylsd,vinylsd,missing,0.0,gd,ta,pconc,gd,ta,no,glq,804.0,unf,0,324.0,1128.0,gasa,ex,y,sbrkr,1128.0,903,0,2031.0,1.0,0,2.0,1.0,3.0,1,gd,7,typ,1.0,gd,attchd,2002.0,rfn,2.0,577.0,ta,ta,y,0,170,0,0,0,0,missing,missing,missing,0,3.0,2008.0,wd,normal,237000.0
1280.0,50,c (all),60.0,7500.0,pave,missing,reg,lvl,allpub,inside,gtl,idotrr,norm,norm,1fam,1.5fin,4,4.0,1920.0,1950.0,gable,compshg,metalsd,metalsd,missing,0.0,ta,gd,cblock,ta,ta,no,unf,0.0,unf,0,698.0,698.0,gasa,ta,y,fusea,698.0,430,0,1128.0,0.0,0,1.0,0.0,2.0,1,ta,6,typ,0.0,missing,detchd,1980.0,rfn,2.0,528.0,ta,ta,y,30,0,0,0,0,0,missing,missing,missing,0,4.0,2010.0,cod,abnorml,68400.0
1281.0,20,rl,67.0,9808.0,pave,missing,ir1,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,1story,7,5.0,2002.0,2002.0,gable,compshg,vinylsd,vinylsd,brkface,110.0,gd,ta,pconc,gd,ta,no,glq,788.0,unf,0,785.0,1573.0,gasa,ex,y,sbrkr,1573.0,0,0,1573.0,1.0,0,2.0,0.0,3.0,1,gd,6,typ,0.0,missing,attchd,2002.0,rfn,2.0,544.0,ta,ta,y,0,72,0,0,0,0,missing,missing,missing,0,3.0,2009.0,wd,normal,227000.0
1282.0,20,rl,50.0,8049.0,pave,missing,ir1,lvl,allpub,culdsac,gtl,timber,norm,norm,1fam,1story,7,5.0,1990.0,1990.0,hip,compshg,hdboard,hdboard,brkface,54.0,ta,ta,cblock,gd,ta,no,alq,1053.0,unf,0,256.0,1309.0,gasa,ta,y,sbrkr,1339.0,0,0,1339.0,1.0,0,2.0,0.0,2.0,1,ta,6,typ,1.0,ta,attchd,1990.0,fin,2.0,484.0,gd,other,y,0,58,0,0,0,0,missing,missing,missing,0,7.0,2006.0,wd,normal,180000.0
1283.0,20,rl,61.0,8800.0,pave,missing,ir1,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,1story,5,7.0,1977.0,2008.0,gable,compshg,hdboard,hdboard,missing,0.0,ta,ta,cblock,gd,ta,mn,lwq,532.0,rec,0,364.0,1040.0,gasa,ta,y,sbrkr,1040.0,0,0,1040.0,0.0,0,2.0,0.0,3.0,1,gd,5,typ,0.0,missing,detchd,1977.0,unf,2.0,484.0,ta,ta,y,0,0,0,0,0,0,missing,missing,missing,0,9.0,2009.0,wd,normal,150500.0
1284.0,90,rl,94.0,9400.0,pave,missing,reg,low,allpub,corner,gtl,mitchel,norm,norm,duplex,2story,6,5.0,1971.0,1971.0,other,compshg,metalsd,wd shng,missing,0.0,ta,ta,cblock,ta,ta,av,unf,0.0,unf,0,912.0,912.0,gasa,ta,y,sbrkr,912.0,912,0,1824.0,0.0,0,2.0,2.0,4.0,1,ta,8,typ,0.0,missing,missing,1980.0,missing,0.0,0.0,missing,missing,y,128,0,0,0,0,0,missing,missing,missing,0,4.0,2010.0,wd,normal,139000.0
1285.0,50,rl,50.0,9638.0,pave,missing,reg,lvl,allpub,inside,gtl,swisu,feedr,norm,1fam,1.5fin,6,7.0,1919.0,1990.0,gable,compshg,wd sdng,wd shng,missing,0.0,ta,ta,pconc,ta,ta,no,unf,0.0,unf,0,804.0,804.0,gasa,ex,y,sbrkr,1699.0,748,0,2447.0,0.0,0,2.0,0.0,4.0,1,gd,10,min2,1.0,gd,detchd,1969.0,unf,1.0,336.0,ta,ta,y,272,0,0,0,0,0,missing,missing,missing,0,3.0,2010.0,wd,normal,169000.0
1286.0,50,rm,50.0,6000.0,pave,missing,reg,lvl,allpub,inside,gtl,brkside,norm,norm,1fam,1.5fin,6,6.0,1939.0,1950.0,gable,compshg,metalsd,metalsd,missing,0.0,ta,fa,cblock,ta,ta,no,unf,0.0,unf,0,780.0,780.0,gasa,ex,y,fusef,825.0,587,0,1412.0,0.0,0,1.0,0.0,4.0,1,ta,6,typ,1.0,gd,detchd,1939.0,unf,1.0,280.0,ta,ta,y,45,0,0,0,0,0,missing,missing,missing,0,5.0,2009.0,wd,normal,132500.0
1287.0,20,rl,69.0,9790.0,pave,missing,reg,lvl,allpub,inside,gtl,nwames,feedr,norm,1fam,1story,6,5.0,1963.0,1963.0,hip,compshg,hdboard,hdboard,brkface,410.625,ta,ta,cblock,ta,ta,no,alq,569.0,rec,0,678.0,1328.0,gasa,ta,y,sbrkr,1328.0,0,0,1328.0,1.0,0,1.0,1.0,3.0,1,ta,6,typ,2.0,gd,attchd,1963.0,unf,2.0,528.0,ta,ta,y,0,26,0,0,0,0,missing,missing,missing,0,6.0,2010.0,wd,normal,143000.0
1288.0,20,rl,69.0,17673.5,pave,missing,ir1,low,allpub,inside,mod,clearcr,norm,norm,1fam,1story,5,5.0,1964.0,1964.0,gable,compshg,wd sdng,wd sdng,brkcmn,410.625,ta,gd,cblock,ta,ta,av,rec,812.0,unf,0,812.0,1624.0,gasa,fa,y,sbrkr,1582.0,0,0,1582.0,0.0,0,2.0,0.0,4.0,1,ta,7,typ,0.0,missing,attchd,1964.0,unf,2.0,390.0,ta,ta,n,168,170,0,0,0,0,missing,missing,missing,0,6.0,2006.0,wd,normal,190000.0
1289.0,120,rl,40.0,5664.0,pave,missing,ir1,lvl,allpub,inside,gtl,stonebr,norm,norm,twnhse,1story,8,5.0,2000.0,2000.0,gable,compshg,cemntbd,cmentbd,missing,0.0,gd,ta,pconc,gd,ta,no,glq,1158.0,unf,0,343.0,1501.0,gasa,ex,y,sbrkr,1659.0,0,0,1659.0,1.0,0,2.0,0.0,2.0,1,ex,5,typ,1.0,ex,attchd,2000.0,fin,2.0,499.0,ta,ta,y,212,59,0,0,0,0,missing,missing,missing,0,10.0,2009.0,wd,normal,278000.0
1290.0,60,rl,86.0,11065.0,pave,missing,ir1,lvl,allpub,inside,gtl,nridght,norm,norm,1fam,2story,8,5.0,2006.0,2006.0,gable,compshg,vinylsd,vinylsd,stone,410.625,gd,ta,pconc,gd,ta,mn,unf,0.0,unf,0,1085.0,1085.0,gasa,ex,y,sbrkr,1120.0,850,0,1970.0,0.0,0,2.0,1.0,3.0,1,ex,8,typ,1.0,gd,builtin,2006.0,fin,3.0,753.0,ta,ta,y,177,74,0,0,0,0,missing,missing,missing,0,10.0,2006.0,new,partial,281000.0
1291.0,80,rl,69.0,14112.0,pave,missing,ir1,lvl,allpub,corner,gtl,names,norm,norm,1fam,slvl,5,7.0,1964.0,1964.0,hip,compshg,wd sdng,hdboard,brkface,86.0,ta,ta,pconc,ta,ta,av,glq,1014.0,unf,0,138.0,1152.0,gasa,ta,y,sbrkr,1152.0,0,0,1152.0,1.0,0,1.0,0.0,3.0,1,ta,6,typ,1.0,gd,attchd,1964.0,rfn,2.0,484.0,ta,ta,y,227,0,0,0,0,0,missing,missing,missing,0,4.0,2010.0,wd,normal,180500.0
1292.0,145,rm,31.5,1680.0,pave,missing,reg,lvl,allpub,inside,gtl,brdale,norm,norm,twnhs,2story,5,7.0,1972.0,1972.0,gable,compshg,cemntbd,cmentbd,brkface,268.0,ta,ta,cblock,ta,ta,no,alq,231.0,unf,0,399.0,630.0,gasa,ta,y,sbrkr,630.0,672,0,1302.0,0.0,0,2.0,1.0,3.0,1,ta,6,typ,0.0,missing,detchd,1972.0,unf,1.0,264.0,ta,ta,y,185,0,0,0,0,0,missing,missing,missing,0,2.0,2009.0,wd,normal,119500.0
1293.0,70,rm,60.0,6600.0,pave,missing,reg,lvl,allpub,corner,gtl,oldtown,norm,norm,1fam,2story,5,4.0,1892.0,1965.0,gable,compshg,wd sdng,wd sdng,missing,0.0,ta,ta,other,ta,ta,no,unf,0.0,unf,0,994.0,994.0,gasa,ta,n,sbrkr,1378.0,994,0,2372.0,0.0,0,2.0,0.0,4.0,1,ta,10,min2,0.0,missing,attchd,1985.0,rfn,1.0,432.0,ta,ta,y,0,170,0,0,0,0,missing,missing,missing,0,12.0,2009.0,wd,normal,107500.0
1294.0,60,rl,78.0,10140.0,pave,missing,reg,lvl,allpub,inside,gtl,nwames,norm,norm,1fam,2story,7,5.0,1976.0,1976.0,gable,compshg,hdboard,hdboard,missing,0.0,ta,ta,pconc,gd,ta,no,glq,194.0,unf,0,638.0,832.0,gasa,ta,y,sbrkr,832.0,832,0,1664.0,0.0,0,2.0,1.0,4.0,1,ta,8,typ,1.0,ta,attchd,1976.0,rfn,2.0,528.0,ta,ta,y,0,28,0,0,0,0,missing,gdwo,missing,0,3.0,2006.0,wd,normal,162900.0
1295.0,20,rl,60.0,8172.0,pave,missing,reg,lvl,allpub,inside,gtl,edwards,norm,norm,1fam,1story,5,7.0,1955.0,1990.0,hip,compshg,wdshing,plywood,missing,0.0,ta,ta,cblock,ta,ta,no,rec,167.0,unf,0,697.0,864.0,gasa,ta,y,sbrkr,864.0,0,0,864.0,1.0,0,1.0,0.0,2.0,1,ta,5,typ,0.0,missing,detchd,1957.0,unf,2.0,572.0,ta,ta,n,0,0,0,0,0,0,missing,missing,missing,0,4.0,2006.0,wd,normal,115000.0
1296.0,20,rl,70.0,8400.0,pave,missing,reg,lvl,allpub,inside,gtl,names,feedr,norm,1fam,1story,5,5.0,1968.0,1968.0,hip,compshg,hdboard,hdboard,brkface,168.0,ta,ta,cblock,ta,ta,av,blq,1016.0,unf,0,36.0,1052.0,gasa,gd,y,sbrkr,1052.0,0,0,1052.0,1.0,0,1.0,1.0,3.0,1,ta,5,typ,0.0,missing,attchd,1968.0,rfn,1.0,288.0,ta,ta,y,356,0,0,0,0,0,missing,gdwo,missing,0,11.0,2006.0,wd,normal,138500.0
1297.0,20,rl,80.0,8700.0,pave,missing,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,5,6.0,1963.0,1963.0,hip,compshg,metalsd,metalsd,brkface,148.0,ta,gd,cblock,ta,ta,mn,alq,776.0,unf,0,344.0,1120.0,gasa,gd,y,sbrkr,1128.0,0,0,1128.0,1.0,0,2.0,0.0,3.0,1,ta,6,typ,0.0,missing,attchd,1963.0,rfn,2.0,525.0,ta,ta,y,192,20,0,0,0,0,missing,mnprv,missing,0,12.0,2008.0,wd,normal,155000.0
1298.0,145,rm,35.0,3675.0,pave,missing,reg,lvl,allpub,inside,gtl,edwards,norm,norm,twnhse,sfoyer,6,5.0,2005.0,2006.0,gable,compshg,vinylsd,vinylsd,brkface,82.0,ta,ta,pconc,gd,ta,gd,glq,547.0,unf,0,0.0,547.0,gasa,gd,y,sbrkr,1072.0,0,0,1072.0,1.0,0,2.0,0.0,2.0,1,ta,5,typ,0.0,missing,basment,2005.0,fin,2.0,525.0,ta,ta,y,0,44,0,0,0,0,missing,missing,missing,0,6.0,2006.0,new,partial,140000.0
1299.0,60,rl,107.5,17673.5,pave,missing,ir3,bnk,allpub,corner,gtl,edwards,feedr,norm,1fam,2story,10,5.0,2008.0,2008.0,hip,other,stucco,stucco,stone,410.625,ex,ta,pconc,ex,ta,gd,glq,1780.625,unf,0,466.0,2052.0,gasa,ex,y,sbrkr,2155.125,950,0,2747.625,2.0,0,2.0,1.0,3.0,1,ex,10,typ,2.5,gd,attchd,2008.0,fin,2.0,938.25,ta,ta,y,214,170,0,0,0,0,other,missing,missing,0,1.0,2008.0,new,partial,160000.0
1300.0,20,rl,75.0,7500.0,pave,missing,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,5,7.0,1959.0,1994.0,hip,compshg,brkface,brkface,missing,0.0,ta,ta,cblock,ta,ta,no,lwq,340.0,rec,0,0.0,1246.0,gasa,ex,y,sbrkr,1246.0,0,0,1246.0,1.0,0,1.0,1.0,3.0,1,gd,6,typ,0.0,missing,attchd,1959.0,rfn,1.0,305.0,ta,ta,y,218,0,0,0,0,0,missing,gdprv,missing,0,5.0,2010.0,wd,normal,154000.0
